# Measured spectrum of the Sun from NREL using MODTRAN
# See https://www.nrel.gov/grid/solar-resource/spectra.html, bibref MCebKur
# Wavelength [A],Flux [erg cm^-2 A^-1 s^-1]
3.707548999999999978e+03,1.440000000000000000e+02
3.707685999999999694e+03,1.490000000000000000e+02
3.707824000000000069e+03,1.500000000000000000e+02
3.707961000000000240e+03,1.240000000000000000e+02
3.708097999999999956e+03,6.750000000000000000e+01
3.708235999999999876e+03,1.139999999999999858e+02
3.708373999999999796e+03,9.370000000000000284e+01
3.708510999999999513e+03,6.770000000000000284e+01
3.708648999999999887e+03,7.970000000000000284e+01
3.708786000000000058e+03,7.550000000000000000e+01
3.708923999999999978e+03,2.819999999999999574e+01
3.709060999999999694e+03,6.750000000000000000e+01
3.709198999999999614e+03,1.170000000000000000e+02
3.709336000000000240e+03,1.490000000000000000e+02
3.709474000000000160e+03,1.550000000000000000e+02
3.709612000000000080e+03,1.210000000000000000e+02
3.709748999999999796e+03,1.090000000000000142e+02
3.709886999999999716e+03,9.620000000000000284e+01
3.710024000000000342e+03,8.309999999999999432e+01
3.710162000000000262e+03,4.570000000000000284e+01
3.710299999999999727e+03,2.250000000000000000e+01
3.710436999999999898e+03,4.389999999999999858e+01
3.710574999999999818e+03,5.719999999999999574e+01
3.710713000000000193e+03,7.820000000000000284e+01
3.710851000000000113e+03,1.290000000000000000e+02
3.710987999999999829e+03,1.200000000000000000e+02
3.711125999999999749e+03,1.410000000000000000e+02
3.711264000000000124e+03,1.170000000000000000e+02
3.711401000000000295e+03,1.020000000000000000e+02
3.711539000000000215e+03,1.370000000000000000e+02
3.711677000000000135e+03,1.380000000000000000e+02
3.711815000000000509e+03,1.520000000000000000e+02
3.711952000000000226e+03,1.580000000000000000e+02
3.712090000000000146e+03,1.530000000000000000e+02
3.712228000000000065e+03,1.020000000000000000e+02
3.712365999999999985e+03,7.829999999999999716e+01
3.712503999999999905e+03,9.720000000000000284e+01
3.712642000000000280e+03,1.410000000000000000e+02
3.712778999999999996e+03,1.430000000000000000e+02
3.712916999999999916e+03,1.360000000000000000e+02
3.713054999999999836e+03,1.230000000000000000e+02
3.713193000000000211e+03,1.270000000000000000e+02
3.713331000000000131e+03,1.440000000000000000e+02
3.713469000000000051e+03,1.490000000000000000e+02
3.713606999999999971e+03,1.540000000000000000e+02
3.713744999999999891e+03,1.480000000000000000e+02
3.713881999999999607e+03,1.149999999999999858e+02
3.714019999999999982e+03,8.729999999999999716e+01
3.714157999999999902e+03,1.540000000000000000e+02
3.714295999999999822e+03,1.630000000000000000e+02
3.714434000000000196e+03,1.560000000000000000e+02
3.714572000000000116e+03,1.610000000000000000e+02
3.714710000000000036e+03,1.530000000000000000e+02
3.714847999999999956e+03,1.550000000000000000e+02
3.714985999999999876e+03,1.700000000000000000e+02
3.715124000000000251e+03,1.730000000000000000e+02
3.715262000000000171e+03,1.730000000000000000e+02
3.715400000000000091e+03,1.720000000000000000e+02
3.715538000000000466e+03,1.700000000000000000e+02
3.715676000000000386e+03,1.650000000000000000e+02
3.715815000000000055e+03,1.480000000000000000e+02
3.715952999999999975e+03,1.630000000000000000e+02
3.716091000000000349e+03,1.630000000000000000e+02
3.716229000000000269e+03,1.240000000000000000e+02
3.716367000000000189e+03,1.410000000000000000e+02
3.716505000000000109e+03,9.459999999999999432e+01
3.716643000000000029e+03,1.410000000000000000e+02
3.716780999999999949e+03,1.600000000000000000e+02
3.716918999999999869e+03,1.159999999999999858e+02
3.717057999999999993e+03,1.210000000000000000e+02
3.717195999999999913e+03,1.470000000000000000e+02
3.717334000000000287e+03,1.350000000000000000e+02
3.717472000000000207e+03,6.670000000000000284e+01
3.717610000000000127e+03,1.050000000000000000e+02
3.717748999999999796e+03,1.610000000000000000e+02
3.717887000000000171e+03,1.670000000000000000e+02
3.718025000000000091e+03,1.650000000000000000e+02
3.718163000000000011e+03,1.600000000000000000e+02
3.718301000000000386e+03,1.500000000000000000e+02
3.718440000000000055e+03,1.250000000000000000e+02
3.718577999999999975e+03,1.510000000000000000e+02
3.718715999999999894e+03,1.570000000000000000e+02
3.718854999999999563e+03,1.340000000000000000e+02
3.718992999999999938e+03,1.420000000000000000e+02
3.719130999999999858e+03,1.360000000000000000e+02
3.719270000000000437e+03,1.170000000000000000e+02
3.719408000000000357e+03,9.419999999999998863e+01
3.719546000000000276e+03,1.030000000000000000e+02
3.719684999999999945e+03,1.340000000000000000e+02
3.719823000000000320e+03,1.270000000000000000e+02
3.719961000000000240e+03,1.030000000000000000e+02
3.720099999999999909e+03,1.030000000000000000e+02
3.720237999999999829e+03,9.459999999999999432e+01
3.720376999999999498e+03,7.779999999999999716e+01
3.720514999999999873e+03,5.979999999999999716e+01
3.720652999999999793e+03,4.589999999999999858e+01
3.720792000000000371e+03,3.459999999999999432e+01
3.720930000000000291e+03,1.980000000000000071e+01
3.721068999999999960e+03,1.900000000000000000e+01
3.721206999999999880e+03,3.400000000000000000e+01
3.721345999999999549e+03,4.550000000000000000e+01
3.721483999999999924e+03,5.799999999999999289e+01
3.721623000000000047e+03,7.250000000000000000e+01
3.721761000000000422e+03,8.929999999999999716e+01
3.721900000000000091e+03,1.010000000000000000e+02
3.722038000000000011e+03,1.090000000000000142e+02
3.722176999999999680e+03,9.170000000000000284e+01
3.722314999999999600e+03,5.330000000000000426e+01
3.722454000000000178e+03,5.010000000000000142e+01
3.722592000000000098e+03,3.650000000000000000e+01
3.722730999999999767e+03,5.829999999999999716e+01
3.722869999999999891e+03,9.469999999999998863e+01
3.723007999999999811e+03,6.170000000000000284e+01
3.723146999999999935e+03,7.620000000000000284e+01
3.723285000000000309e+03,7.239999999999999147e+01
3.723423999999999978e+03,6.089999999999999858e+01
3.723562999999999647e+03,2.530000000000000071e+01
3.723701000000000022e+03,3.160000000000000142e+01
3.723840000000000146e+03,7.209999999999999432e+01
3.723978999999999814e+03,1.080000000000000000e+02
3.724117000000000189e+03,1.290000000000000000e+02
3.724255999999999858e+03,1.350000000000000000e+02
3.724394999999999982e+03,1.320000000000000000e+02
3.724533999999999651e+03,1.280000000000000000e+02
3.724672000000000025e+03,1.110000000000000142e+02
3.724811000000000149e+03,1.230000000000000000e+02
3.724949999999999818e+03,1.250000000000000000e+02
3.725088000000000193e+03,1.250000000000000000e+02
3.725226999999999862e+03,1.320000000000000000e+02
3.725365999999999985e+03,9.479999999999999716e+01
3.725505000000000109e+03,8.030000000000001137e+01
3.725643999999999778e+03,1.170000000000000000e+02
3.725781999999999698e+03,1.370000000000000000e+02
3.725921000000000276e+03,1.170000000000000000e+02
3.726059999999999945e+03,1.490000000000000000e+02
3.726198999999999614e+03,1.300000000000000000e+02
3.726338000000000193e+03,1.540000000000000000e+02
3.726476999999999862e+03,1.340000000000000000e+02
3.726614999999999782e+03,1.280000000000000000e+02
3.726754000000000360e+03,1.680000000000000000e+02
3.726893000000000029e+03,1.690000000000000000e+02
3.727031999999999698e+03,1.580000000000000000e+02
3.727171000000000276e+03,1.640000000000000000e+02
3.727309999999999945e+03,1.740000000000000000e+02
3.727448999999999614e+03,1.740000000000000000e+02
3.727588000000000193e+03,1.680000000000000000e+02
3.727726999999999862e+03,1.440000000000000000e+02
3.727865999999999985e+03,1.090000000000000142e+02
3.728005000000000109e+03,4.480000000000000426e+01
3.728143999999999778e+03,5.310000000000000142e+01
3.728283000000000357e+03,9.389999999999999147e+01
3.728422000000000025e+03,6.500000000000000000e+01
3.728561000000000149e+03,4.310000000000000142e+01
3.728699999999999818e+03,2.059999999999999787e+01
3.728838999999999942e+03,3.880000000000000426e+01
3.728978000000000065e+03,8.370000000000000284e+01
3.729117000000000189e+03,1.020000000000000000e+02
3.729255999999999858e+03,1.390000000000000000e+02
3.729394999999999982e+03,1.330000000000000000e+02
3.729533999999999651e+03,1.520000000000000000e+02
3.729673000000000229e+03,1.240000000000000000e+02
3.729811999999999898e+03,1.270000000000000000e+02
3.729952000000000226e+03,1.159999999999999858e+02
3.730090999999999894e+03,1.370000000000000000e+02
3.730230000000000473e+03,1.740000000000000000e+02
3.730369000000000142e+03,1.670000000000000000e+02
3.730507999999999811e+03,1.710000000000000000e+02
3.730646999999999935e+03,1.700000000000000000e+02
3.730786000000000058e+03,1.270000000000000000e+02
3.730925999999999931e+03,1.110000000000000142e+02
3.731064999999999600e+03,1.560000000000000000e+02
3.731204000000000178e+03,1.630000000000000000e+02
3.731342999999999847e+03,1.010000000000000000e+02
3.731483000000000175e+03,4.420000000000000284e+01
3.731621999999999844e+03,9.840000000000000568e+01
3.731761000000000422e+03,1.080000000000000000e+02
3.731900000000000091e+03,7.900000000000000000e+01
3.732039999999999964e+03,9.820000000000000284e+01
3.732179000000000087e+03,1.420000000000000000e+02
3.732318000000000211e+03,1.120000000000000142e+02
3.732456999999999880e+03,9.990000000000000568e+01
3.732597000000000207e+03,1.440000000000000000e+02
3.732735999999999876e+03,1.420000000000000000e+02
3.732875000000000000e+03,1.440000000000000000e+02
3.733014999999999873e+03,1.090000000000000142e+02
3.733153999999999996e+03,1.110000000000000142e+02
3.733294000000000324e+03,1.230000000000000000e+02
3.733432999999999993e+03,6.400000000000000000e+01
3.733571999999999662e+03,8.990000000000000568e+01
3.733711999999999989e+03,1.040000000000000000e+02
3.733851000000000113e+03,9.060000000000000853e+01
3.733990999999999985e+03,1.090000000000000142e+02
3.734130000000000109e+03,8.479999999999999716e+01
3.734268999999999778e+03,4.179999999999999716e+01
3.734409000000000106e+03,2.400000000000000000e+01
3.734547999999999774e+03,5.250000000000000000e+01
3.734688000000000102e+03,8.269999999999998863e+01
3.734827000000000226e+03,8.909999999999999432e+01
3.734966999999999643e+03,8.609999999999999432e+01
3.735106000000000222e+03,7.710000000000000853e+01
3.735246000000000095e+03,6.380000000000000426e+01
3.735385000000000218e+03,5.580000000000000426e+01
3.735525000000000091e+03,4.550000000000000000e+01
3.735663999999999760e+03,3.600000000000000000e+01
3.735804000000000087e+03,2.409999999999999787e+01
3.735943999999999960e+03,1.350000000000000000e+01
3.736082999999999629e+03,2.560000000000000142e+01
3.736222999999999956e+03,3.639999999999999858e+01
3.736361999999999625e+03,3.450000000000000000e+01
3.736501999999999953e+03,5.280000000000000426e+01
3.736641999999999825e+03,6.959999999999999432e+01
3.736780999999999949e+03,7.879999999999999716e+01
3.736920999999999822e+03,7.840000000000000568e+01
3.737060000000000400e+03,7.760000000000000853e+01
3.737200000000000273e+03,9.379999999999999716e+01
3.737339999999999691e+03,9.389999999999999147e+01
3.737479000000000269e+03,8.439999999999999147e+01
3.737619000000000142e+03,7.139999999999999147e+01
3.737759000000000015e+03,5.310000000000000142e+01
3.737898999999999887e+03,2.369999999999999929e+01
3.738038000000000466e+03,1.990000000000000213e+01
3.738177999999999884e+03,1.660000000000000142e+01
3.738317999999999756e+03,2.750000000000000355e+01
3.738458000000000084e+03,4.420000000000000284e+01
3.738596999999999753e+03,6.029999999999999716e+01
3.738737000000000080e+03,7.900000000000000000e+01
3.738876999999999953e+03,9.789999999999999147e+01
3.739016999999999825e+03,1.110000000000000142e+02
3.739155999999999949e+03,1.129999999999999858e+02
3.739295999999999822e+03,8.409999999999999432e+01
3.739436000000000149e+03,6.270000000000000284e+01
3.739576000000000022e+03,1.060000000000000000e+02
3.739716000000000349e+03,1.420000000000000000e+02
3.739855999999999767e+03,1.520000000000000000e+02
3.739996000000000095e+03,1.500000000000000000e+02
3.740135000000000218e+03,1.050000000000000000e+02
3.740274999999999636e+03,5.440000000000000568e+01
3.740414999999999964e+03,8.960000000000000853e+01
3.740554999999999836e+03,9.070000000000000284e+01
3.740695000000000164e+03,1.190000000000000000e+02
3.740835000000000036e+03,1.300000000000000000e+02
3.740975000000000364e+03,1.540000000000000000e+02
3.741114999999999782e+03,1.120000000000000142e+02
3.741255000000000109e+03,8.239999999999999147e+01
3.741394999999999982e+03,1.050000000000000000e+02
3.741534999999999854e+03,1.680000000000000000e+02
3.741675000000000182e+03,1.780000000000000000e+02
3.741815000000000509e+03,1.780000000000000000e+02
3.741954999999999927e+03,1.720000000000000000e+02
3.742094999999999800e+03,1.050000000000000000e+02
3.742235000000000127e+03,1.400000000000000000e+02
3.742375000000000000e+03,1.610000000000000000e+02
3.742515000000000327e+03,1.139999999999999858e+02
3.742654999999999745e+03,6.200000000000000000e+01
3.742795000000000073e+03,1.159999999999999858e+02
3.742934999999999945e+03,1.620000000000000000e+02
3.743074999999999818e+03,1.450000000000000000e+02
3.743215000000000146e+03,1.090000000000000142e+02
3.743355999999999767e+03,1.570000000000000000e+02
3.743496000000000095e+03,1.510000000000000000e+02
3.743636000000000422e+03,7.820000000000000284e+01
3.743775999999999840e+03,1.129999999999999858e+02
3.743915999999999713e+03,1.320000000000000000e+02
3.744056000000000040e+03,9.979999999999999716e+01
3.744195999999999913e+03,9.170000000000000284e+01
3.744336999999999989e+03,4.329999999999999716e+01
3.744476999999999862e+03,2.130000000000000071e+01
3.744617000000000189e+03,4.869999999999999574e+01
3.744757000000000062e+03,9.100000000000000000e+01
3.744898000000000138e+03,7.850000000000000000e+01
3.745038000000000011e+03,9.350000000000000000e+01
3.745178000000000338e+03,7.490000000000000568e+01
3.745317999999999756e+03,1.300000000000000000e+02
3.745459000000000287e+03,1.370000000000000000e+02
3.745599000000000160e+03,9.250000000000000000e+01
3.745738999999999578e+03,1.240000000000000000e+02
3.745880000000000109e+03,1.310000000000000000e+02
3.746019999999999527e+03,1.149999999999999858e+02
3.746159999999999854e+03,9.220000000000000284e+01
3.746301000000000386e+03,6.660000000000000853e+01
3.746440999999999804e+03,4.200000000000000000e+01
3.746581000000000131e+03,1.880000000000000071e+01
3.746721999999999753e+03,2.419999999999999929e+01
3.746862000000000080e+03,2.819999999999999574e+01
3.747001999999999953e+03,2.369999999999999929e+01
3.747143000000000029e+03,5.460000000000000142e+01
3.747282999999999902e+03,7.910000000000000853e+01
3.747423999999999978e+03,9.389999999999999147e+01
3.747563999999999851e+03,7.229999999999999716e+01
3.747705000000000382e+03,1.030000000000000000e+02
3.747844999999999800e+03,1.149999999999999858e+02
3.747984999999999673e+03,5.989999999999999858e+01
3.748125999999999749e+03,9.100000000000000000e+01
3.748265999999999622e+03,1.159999999999999858e+02
3.748407000000000153e+03,1.220000000000000000e+02
3.748546999999999571e+03,1.060000000000000000e+02
3.748688000000000102e+03,1.030000000000000000e+02
3.748827999999999520e+03,1.060000000000000000e+02
3.748969000000000051e+03,8.139999999999999147e+01
3.749110000000000127e+03,5.000000000000000000e+01
3.749250000000000000e+03,2.849999999999999645e+01
3.749391000000000076e+03,2.450000000000000000e+01
3.749530999999999949e+03,4.650000000000000000e+01
3.749672000000000025e+03,5.799999999999999289e+01
