# Measured spectrum of Vega from The Astronomical Journal, 127:3508-3515, 2004 June by R. C. Bohlin and R. L. Gilliland
# Wavelength [A],Flux [erg cm^-2 A^-1 s^-1]
8.031845000000000000e+05,2.801159999999999969e-17
8.039897500000000000e+05,2.797850999999999766e-17
8.047957500000000000e+05,2.791232600000000171e-17
8.056025600000000559e+05,2.782132699999999916e-17
8.064100999999999767e+05,2.772205300000000118e-17
8.072185999999999767e+05,2.761450699999999860e-17
8.080278000000000466e+05,2.750696200000000014e-17
8.088379000000000233e+05,2.739941499999999959e-17
8.096487500000000000e+05,2.729186799999999903e-17
8.104604000000000233e+05,2.718432300000000058e-17
8.112729000000000233e+05,2.708505000000000057e-17
8.120862500000000000e+05,2.697750300000000001e-17
8.129003000000000466e+05,2.686996000000000058e-17
8.137152500000000000e+05,2.676241300000000002e-17
8.145310000000000000e+05,2.665486599999999947e-17
8.153475600000000559e+05,2.654731999999999996e-17
8.161650000000000000e+05,2.643977299999999940e-17
8.169831999999999534e+05,2.633222800000000095e-17
8.178021999999999534e+05,2.623295299999999884e-17
8.186220000000000000e+05,2.612540999999999941e-17
8.194427500000000000e+05,2.601786299999999885e-17
8.202642500000000000e+05,2.591859099999999989e-17
8.210865600000000559e+05,2.581104399999999934e-17
8.219096999999999534e+05,2.571177000000000135e-17
8.227336999999999534e+05,2.560422399999999877e-17
8.235584399999999441e+05,2.550495000000000078e-17
8.243840600000000559e+05,2.539740600000000030e-17
8.252105000000000000e+05,2.529813100000000127e-17
8.260377500000000000e+05,2.519885800000000126e-17
8.268659000000000233e+05,2.509131100000000070e-17
8.276947500000000000e+05,2.499203999999999971e-17
8.285245000000000000e+05,2.489276599999999865e-17
8.293550999999999767e+05,2.479349099999999962e-17
8.301865600000000559e+05,2.469421999999999863e-17
8.310188000000000466e+05,2.459494699999999862e-17
8.318519399999999441e+05,2.449567199999999958e-17
8.326859000000000233e+05,2.439640000000000062e-17
8.335205999999999767e+05,2.429712700000000061e-17
8.343562500000000000e+05,2.419785199999999850e-17
8.351927500000000000e+05,2.409857999999999954e-17
8.360300000000000000e+05,2.399930699999999953e-17
8.368680999999999767e+05,2.390830699999999901e-17
8.377070000000000000e+05,2.380903399999999900e-17
8.385469000000000233e+05,2.370975899999999997e-17
8.393875000000000000e+05,2.361875800000000148e-17
8.402290000000000000e+05,2.351948599999999944e-17
8.410713000000000466e+05,2.342848500000000095e-17
8.419145000000000000e+05,2.332921299999999891e-17
8.427585000000000000e+05,2.323821200000000042e-17
8.436034000000000233e+05,2.314721199999999990e-17
8.444490999999999767e+05,2.304793899999999989e-17
8.452956999999999534e+05,2.295693700000000035e-17
8.461430600000000559e+05,2.286593699999999983e-17
8.469913000000000466e+05,2.277493600000000135e-17
8.478405000000000000e+05,2.268393600000000083e-17
8.486904000000000233e+05,2.259293499999999926e-17
8.495412500000000000e+05,2.250193599999999979e-17
8.503929000000000233e+05,2.241093500000000131e-17
8.512454000000000233e+05,2.231993500000000079e-17
8.520987500000000000e+05,2.222893399999999922e-17
8.529530600000000559e+05,2.214620400000000120e-17
8.538080999999999767e+05,2.205520599999999971e-17
8.546640600000000559e+05,2.196420599999999919e-17
8.555209000000000233e+05,2.188147699999999914e-17
8.563785000000000000e+05,2.179047699999999863e-17
8.572370000000000000e+05,2.169947700000000119e-17
8.580964000000000233e+05,2.161674899999999911e-17
8.589565999999999767e+05,2.152574800000000062e-17
8.598177500000000000e+05,2.144302099999999960e-17
8.606796999999999534e+05,2.135202000000000111e-17
8.615425600000000559e+05,2.126929199999999904e-17
8.624062500000000000e+05,2.118656400000000004e-17
8.632707500000000000e+05,2.109556399999999952e-17
8.641362500000000000e+05,2.101283799999999955e-17
8.650025600000000559e+05,2.093010800000000154e-17
8.658696999999999534e+05,2.084738199999999848e-17
8.667377500000000000e+05,2.076465200000000046e-17
8.676065999999999767e+05,2.067365199999999995e-17
8.684764000000000233e+05,2.059092400000000095e-17
8.693470999999999767e+05,2.050819599999999888e-17
8.702185999999999767e+05,2.042546999999999891e-17
8.710910000000000000e+05,2.034274199999999991e-17
8.719643000000000466e+05,2.026001400000000092e-17
8.728384399999999441e+05,2.017728800000000095e-17
8.737134399999999441e+05,2.009455999999999887e-17
8.745893000000000466e+05,2.001183199999999987e-17
8.754660999999999767e+05,1.992910400000000088e-17
8.763437500000000000e+05,1.985464699999999927e-17
8.772222500000000000e+05,1.977192099999999930e-17
8.781017500000000000e+05,1.968919300000000031e-17
8.789820000000000000e+05,1.960646500000000131e-17
8.798631999999999534e+05,1.951546500000000080e-17
8.807452500000000000e+05,1.943273699999999872e-17
8.816281999999999534e+05,1.935001000000000078e-17
8.825120000000000000e+05,1.926728100000000073e-17
8.833967500000000000e+05,1.919282699999999920e-17
8.842824000000000233e+05,1.910182699999999868e-17
8.851688000000000466e+05,1.899428000000000121e-17
8.860562500000000000e+05,1.878746199999999966e-17
8.869445000000000000e+05,1.844827799999999908e-17
8.878336999999999534e+05,1.830764099999999957e-17
8.887237500000000000e+05,1.848136899999999908e-17
8.896146999999999534e+05,1.858064199999999910e-17
8.905065000000000000e+05,1.855582300000000061e-17
8.913992500000000000e+05,1.848963999999999955e-17
8.922929000000000233e+05,1.840691399999999958e-17
8.931874399999999441e+05,1.831591300000000110e-17
8.940828000000000466e+05,1.824973000000000004e-17
8.949790999999999767e+05,1.819182099999999952e-17
8.958763000000000466e+05,1.813391300000000006e-17
8.967744399999999441e+05,1.806772999999999900e-17
8.976735000000000000e+05,1.800154799999999899e-17
8.985734399999999441e+05,1.793536700000000004e-17
8.994742500000000000e+05,1.786918399999999898e-17
9.003759399999999441e+05,1.780300300000000002e-17
9.012785999999999767e+05,1.772854699999999947e-17
9.021820999999999767e+05,1.766236400000000149e-17
9.030865600000000559e+05,1.758790999999999996e-17
9.039919000000000233e+05,1.752172699999999890e-17
9.048980999999999767e+05,1.744727199999999940e-17
9.058053000000000466e+05,1.738108999999999939e-17
9.067134000000000233e+05,1.731490900000000044e-17
9.076224000000000233e+05,1.724045199999999883e-17
9.085322500000000000e+05,1.717427099999999988e-17
9.094430600000000559e+05,1.709981700000000143e-17
9.103547500000000000e+05,1.703363400000000037e-17
9.112674399999999441e+05,1.696745099999999931e-17
9.121809399999999441e+05,1.690127000000000036e-17
9.130954000000000233e+05,1.682681399999999980e-17
9.140107500000000000e+05,1.676063300000000085e-17
9.149270999999999767e+05,1.669444999999999979e-17
9.158443000000000466e+05,1.662826999999999880e-17
9.167624399999999441e+05,1.655381300000000028e-17
9.176815000000000000e+05,1.648763200000000132e-17
9.186015000000000000e+05,1.642145000000000132e-17
9.195224000000000233e+05,1.635526700000000026e-17
9.204442500000000000e+05,1.628908399999999920e-17
9.213669399999999441e+05,1.621463000000000075e-17
9.222905999999999767e+05,1.614844699999999969e-17
9.232152500000000000e+05,1.606571999999999867e-17
9.241407500000000000e+05,1.597472000000000123e-17
9.250671999999999534e+05,1.583408299999999864e-17
9.259945999999999767e+05,1.566035400000000116e-17
9.269229000000000233e+05,1.560244399999999959e-17
9.278520999999999767e+05,1.565208199999999963e-17
9.287822500000000000e+05,1.566035400000000116e-17
9.297134399999999441e+05,1.562726300000000115e-17
9.306455000000000000e+05,1.557762599999999908e-17
9.315784399999999441e+05,1.551971699999999857e-17
9.325124000000000233e+05,1.546180700000000008e-17
9.334471999999999534e+05,1.539562600000000113e-17
9.343830000000000000e+05,1.533771499999999851e-17
9.353196999999999534e+05,1.527153399999999955e-17
9.362574000000000233e+05,1.521362499999999904e-17
9.371959399999999441e+05,1.515571599999999853e-17
9.381355000000000000e+05,1.508953300000000055e-17
9.390759399999999441e+05,1.503162400000000004e-17
9.400174000000000233e+05,1.497371399999999847e-17
9.409597500000000000e+05,1.490753199999999846e-17
9.419030600000000559e+05,1.484962199999999998e-17
9.428474000000000233e+05,1.478343999999999997e-17
9.437925000000000000e+05,1.472553200000000051e-17
9.447386999999999534e+05,1.465935000000000050e-17
9.456857500000000000e+05,1.460143799999999991e-17
9.466338000000000466e+05,1.452698600000000049e-17
9.475828000000000466e+05,1.445252999999999993e-17
9.485328000000000466e+05,1.436152999999999942e-17
9.494836999999999534e+05,1.427880200000000042e-17
9.504355600000000559e+05,1.424570999999999937e-17
9.513884000000000233e+05,1.422089199999999886e-17
9.523420999999999767e+05,1.417952799999999936e-17
9.532969000000000233e+05,1.412989100000000037e-17
9.542525000000000000e+05,1.408025499999999935e-17
9.552090999999999767e+05,1.403061800000000036e-17
9.561668000000000466e+05,1.397270799999999879e-17
9.571253000000000466e+05,1.392307299999999882e-17
9.580849000000000233e+05,1.386516300000000034e-17
9.590453000000000466e+05,1.380725300000000031e-17
9.600068000000000466e+05,1.375761699999999929e-17
9.609692500000000000e+05,1.369970699999999927e-17
9.619325600000000559e+05,1.364179899999999981e-17
9.628969000000000233e+05,1.359216199999999927e-17
9.638621999999999534e+05,1.353425199999999925e-17
9.648284399999999441e+05,1.348461599999999977e-17
9.657956999999999534e+05,1.342670599999999974e-17
9.667639000000000233e+05,1.337706900000000075e-17
9.677330999999999767e+05,1.331916000000000024e-17
9.687032500000000000e+05,1.326952400000000076e-17
9.696744000000000233e+05,1.321161500000000025e-17
9.706465000000000000e+05,1.316197700000000020e-17
9.716195000000000000e+05,1.310406799999999969e-17
9.725935999999999767e+05,1.305443200000000021e-17
9.735686999999999534e+05,1.300479499999999968e-17
9.745445999999999767e+05,1.294688499999999965e-17
9.755215999999999767e+05,1.289724900000000017e-17
9.764995999999999767e+05,1.284761300000000069e-17
9.774785000000000000e+05,1.279797500000000065e-17
9.784584399999999441e+05,1.274006600000000014e-17
9.794394000000000233e+05,1.269043000000000066e-17
9.804212500000000000e+05,1.264079200000000061e-17
9.814040999999999767e+05,1.259115599999999959e-17
9.823880000000000000e+05,1.254152000000000012e-17
9.833728000000000466e+05,1.249188200000000007e-17
9.843586999999999534e+05,1.244224600000000059e-17
9.853455000000000000e+05,1.238433700000000008e-17
9.863332500000000000e+05,1.233470100000000060e-17
9.873220999999999767e+05,1.228506300000000056e-17
9.883119000000000233e+05,1.223542699999999954e-17
9.893025999999999767e+05,1.218579100000000006e-17
9.902944399999999441e+05,1.214442700000000056e-17
9.912871999999999534e+05,1.209479000000000003e-17
9.922809399999999441e+05,1.204515400000000055e-17
9.932756999999999534e+05,1.199551700000000002e-17
9.942715000000000000e+05,1.194587999999999949e-17
9.952682500000000000e+05,1.189624400000000001e-17
9.962660000000000000e+05,1.184660699999999947e-17
9.972647500000000000e+05,1.180524299999999998e-17
9.982645000000000000e+05,1.175560700000000050e-17
9.992653000000000466e+05,1.170596999999999997e-17
1.000267000000000000e+06,1.165633299999999943e-17
1.001269900000000023e+06,1.161496999999999945e-17
1.002273599999999977e+06,1.156533199999999941e-17
1.003278400000000023e+06,1.151569699999999944e-17
1.004284099999999977e+06,1.146606000000000045e-17
1.005290939999999944e+06,1.142469599999999941e-17
1.006298750000000000e+06,1.137505900000000042e-17
1.007307560000000056e+06,1.133369499999999938e-17
1.008317439999999944e+06,1.128405899999999990e-17
1.009328250000000000e+06,1.123442199999999937e-17
1.010340060000000056e+06,1.118478500000000038e-17
1.011353000000000000e+06,1.114342200000000039e-17
1.012366900000000023e+06,1.109378599999999937e-17
1.013381750000000000e+06,1.104414799999999933e-17
1.014397599999999977e+06,1.100278399999999983e-17
1.015414599999999977e+06,1.096142000000000033e-17
1.016432560000000056e+06,1.092005700000000035e-17
1.017451560000000056e+06,1.087869299999999931e-17
1.018471560000000056e+06,1.082905600000000032e-17
1.019492560000000056e+06,1.078769300000000033e-17
1.020514599999999977e+06,1.074632799999999978e-17
1.021537599999999977e+06,1.070496499999999980e-17
1.022561750000000000e+06,1.066360100000000030e-17
1.023586900000000023e+06,1.062223699999999926e-17
1.024613060000000056e+06,1.058087299999999977e-17
1.025640099999999977e+06,1.053950900000000027e-17
1.026668439999999944e+06,1.049814499999999923e-17
1.027697599999999977e+06,1.044850999999999926e-17
1.028727900000000023e+06,1.040714500000000025e-17
1.029759250000000000e+06,1.036578200000000027e-17
1.030791560000000056e+06,1.032441699999999972e-17
1.031824939999999944e+06,1.028305399999999973e-17
1.032859300000000047e+06,1.023341700000000074e-17
1.033894750000000000e+06,1.019205299999999970e-17
1.034931250000000000e+06,1.014241600000000071e-17
1.035968750000000000e+06,1.009277999999999969e-17
1.037007400000000023e+06,1.005141600000000020e-17
1.038046939999999944e+06,1.001832500000000019e-17
1.039087560000000056e+06,9.985234000000000189e-18
1.040129250000000000e+06,9.952142499999999659e-18
1.041171939999999944e+06,9.910779000000000688e-18
1.042215750000000000e+06,9.877688000000000684e-18
1.043260560000000056e+06,9.836323999999999646e-18
1.044306500000000000e+06,9.794960000000000149e-18
1.045353400000000023e+06,9.761869000000000145e-18
1.046401300000000047e+06,9.720505400000000761e-18
1.047450400000000023e+06,9.679141399999999722e-18
1.048500400000000023e+06,9.646049999999999606e-18
1.049551500000000000e+06,9.604686000000000109e-18
1.050603800000000047e+06,9.563322000000000611e-18
1.051657000000000000e+06,9.530231600000000007e-18
1.052711199999999953e+06,9.488867600000000509e-18
1.053766500000000000e+06,9.455775999999999566e-18
1.054823000000000000e+06,9.414412000000000069e-18
1.055880500000000000e+06,9.373049000000000083e-18
1.056939000000000000e+06,9.339958000000000079e-18
1.057998500000000000e+06,9.298594000000000582e-18
1.059059199999999953e+06,9.265503000000000578e-18
1.060121000000000000e+06,9.224138999999999540e-18
1.061183600000000093e+06,9.191047999999999537e-18
1.062247500000000000e+06,9.149684000000000039e-18
1.063312399999999907e+06,9.116593000000000036e-18
1.064378399999999907e+06,9.075229000000000538e-18
1.065445500000000000e+06,9.042138000000000535e-18
1.066513500000000000e+06,9.009047000000000531e-18
1.067582800000000047e+06,8.967682999999999493e-18
1.068653000000000000e+06,8.934591999999999489e-18
1.069724199999999953e+06,8.893227999999999992e-18
1.070796800000000047e+06,8.860137500000000515e-18
1.071870100000000093e+06,8.827045999999999985e-18
1.072944800000000047e+06,8.785682000000000487e-18
1.074020399999999907e+06,8.752591000000000484e-18
1.075097000000000000e+06,8.719500000000000480e-18
1.076174899999999907e+06,8.686409000000000476e-18
1.077253800000000047e+06,8.645044999999999438e-18
1.078333600000000093e+06,8.611953500000000449e-18
1.079414800000000047e+06,8.578861999999999919e-18
1.080496800000000047e+06,8.545771999999999427e-18
1.081580000000000000e+06,8.512679999999999912e-18
1.082664199999999953e+06,8.479589999999999420e-18
1.083749800000000047e+06,8.446497999999999905e-18
1.084836100000000093e+06,8.405134000000000407e-18
1.085923600000000093e+06,8.372043999999999916e-18
1.087012399999999907e+06,8.338952499999999386e-18
1.088102000000000000e+06,8.305861000000000396e-18
